Date,Open,High,Low,Close,Volume_From,Volume_To,Year
2019-11-10,9045.85,9084.49,8619.78,8726.31,25750.4,226035620.33,2019
2019-11-11,8726.31,8868.85,8576.09,8815.14,22305.54,194901130.1,2019
2019-11-12,8815.14,8840.33,8721.68,8773.82,15828.57,138900524.48,2019
2019-11-13,8773.82,8811.04,8584.92,8640.42,18999.7,164630654.03,2019
2019-11-14,8640.42,8773.4,8393.29,8468.57,31281.14,267441968.16,2019
2019-11-15,8468.57,8539.42,8442.03,8498.94,9355.13,79597461.02,2019
2019-11-16,8498.94,8641.12,8411.3,8515.28,14296.75,122271717.68,2019
2019-11-17,8515.28,8537.87,8075.63,8190.16,30048.32,250358969.38,2019
2019-11-18,8190.16,8215.95,8016.54,8133.57,24402.6,198180594.35,2019
2019-11-19,8133.57,8232.23,8047.73,8093.6,18105.11,147086043.41,2019
2019-11-20,8093.6,8133.73,7437.33,7632.59,45760.44,354377783.29,2019
2019-11-21,7632.59,7721.9,6815.03,7292.2,94065.31,680349857.19,2019
2019-11-22,7292.2,7368.18,7119.41,7339.24,25474.86,185099411.4,2019
2019-11-23,7339.24,7364.59,6888.89,6930.09,35108.24,249710266.27,2019
2019-11-24,6930.09,7386.06,6560.13,7138.23,85742.76,596056755.83,2019
2019-11-25,7138.23,7350.44,7042.5,7170.11,36264.64,259675008.66,2019
2019-11-26,7170.11,7681.51,6873.1,7531.5,66406.48,485895588.26,2019
2019-11-27,7531.5,7663.45,7388.79,7442.33,29886.7,225350756.08,2019
2019-11-28,7442.33,7872.17,7425.49,7769.38,37243.54,285280637.6,2019
2019-11-29,7769.38,7821.01,7487.1,7571.77,24778.5,189533166.63,2019
2019-11-30,7571.77,7575.5,7261.95,7420.53,30676.77,226245528.68,2019
